#SampleID	Description	country	Env	SourceSink
990.KA3U.B.16	Block_3_Unfertilized_station_B_position_16 KA3U.B.16	GAZ:United States of America	field soil	source
990.KA2U.D.04	Block_2_Unfertilized_station_D_position_4 KA2U.D.04	GAZ:United States of America	field soil	source
990.KA1F.D.18	Block_1_Fertilized_station_D_position_18 KA1F.D.18	GAZ:United States of America	field soil	source
990.KA3U.A.21	Block_3_Unfertilized_station_A_position_21 KA3U.A.21	GAZ:United States of America	field soil	source
990.KA1U.A.15	Block_1_Unfertilized_station_A_position_15 KA1U.A.15	GAZ:United States of America	field soil	source
990.KA2F.C.02	Block_2_Fertilized_station_C_position_2 KA2F.C.02	GAZ:United States of America	field soil	source
990.KA1U.C.19	Block_1_Unfertilized_station_C_position_19 KA1U.C.19	GAZ:United States of America	field soil	source
990.KA1U.D.11	Block_1_Unfertilized_station_D_position_11 KA1U.D.11	GAZ:United States of America	field soil	source
990.KA1U.D.18	Block_1_Unfertilized_station_D_position_18 KA1U.D.18	GAZ:United States of America	field soil	source
990.KA1F.E.08	Block_1_Fertilized_station_E_position_8 KA1F.E.08	GAZ:United States of America	field soil	source
990.KA2F.A.04	Block_2_Fertilized_station_A_position_4 KA2F.A.04	GAZ:United States of America	field soil	source
990.KA2F.E.09	Block_2_Fertilized_station_E_position_9 KA2F.E.09	GAZ:United States of America	field soil	source
990.KA1F.D.25	Block_1_Fertilized_station_D_position_25 KA1F.D.25	GAZ:United States of America	field soil	source
990.KA1U.D.02	Block_1_Unfertilized_station_D_position_2 KA1U.D.02	GAZ:United States of America	field soil	source
990.KA2F.C.24	Block_2_Fertilized_station_C_position_24 KA2F.C.24	GAZ:United States of America	field soil	source
990.KA1U.E.20	Block_1_Unfertilized_station_E_position_20 KA1U.E.20	GAZ:United States of America	field soil	source
990.KA1U.E.14	Block_1_Unfertilized_station_E_position_14 KA1U.E.14	GAZ:United States of America	field soil	source
990.KA1F.A.04	Block_1_Fertilized_station_A_position_4 KA1F.A.04	GAZ:United States of America	field soil	source
990.KA1F.A.12	Block_1_Fertilized_station_A_position_12 KA1F.A.12	GAZ:United States of America	field soil	source
990.KA3F.D.08	Block_3_Fertilized_station_D_position_8 KA3F.D.08	GAZ:United States of America	field soil	source
990.KA3F.B.25	Block_3_Fertilized_station_B_position_25 KA3F.B.25	GAZ:United States of America	field soil	source
990.KA3F.C.20	Block_3_Fertilized_station_C_position_20 KA3F.C.20	GAZ:United States of America	field soil	source
990.KA1F.C.23	Block_1_Fertilized_station_C_position_23 KA1F.C.23	GAZ:United States of America	field soil	source
990.KA3U.D.20	Block_3_Unfertilized_station_D_position_20 KA3U.D.20	GAZ:United States of America	field soil	source
990.KA2U.C.21	Block_2_Unfertilized_station_C_position_21 KA2U.C.21	GAZ:United States of America	field soil	source
990.KA2U.A.03	Block_2_Unfertilized_station_A_position_3 KA2U.A.03	GAZ:United States of America	field soil	source
990.KA2U.B.24	Block_2_Unfertilized_station_B_position_24 KA2U.B.24	GAZ:United States of America	field soil	source
990.KA2U.A.24	Block_2_Unfertilized_station_A_position_24 KA2U.A.24	GAZ:United States of America	field soil	source
990.KA3F.E.08	Block_3_Fertilized_station_E_position_8 KA3F.E.08	GAZ:United States of America	field soil	source
990.KA2U.A.20	Block_2_Unfertilized_station_A_position_20 KA2U.A.20	GAZ:United States of America	field soil	source
990.KA1F.B.19	Block_1_Fertilized_station_B_position_19 KA1F.B.19	GAZ:United States of America	field soil	source
990.KA3U.D.07	Block_3_Unfertilized_station_D_position_7 KA3U.D.07	GAZ:United States of America	field soil	source
990.KA2U.C.12	Block_2_Unfertilized_station_C_position_12 KA2U.C.12	GAZ:United States of America	field soil	source
990.KA2U.D.01	Block_2_Unfertilized_station_D_position_1 KA2U.D.01	GAZ:United States of America	field soil	source
990.KA1F.A.02	Block_1_Fertilized_station_A_position_2 KA1F.A.02	GAZ:United States of America	field soil	source
990.KA3F.B.08	Block_3_Fertilized_station_B_position_8 KA3F.B.08	GAZ:United States of America	field soil	source
990.KA2F.E.18	Block_2_Fertilized_station_E_position_18 KA2F.E.18	GAZ:United States of America	field soil	source
990.KA1F.E.02	Block_1_Fertilized_station_E_position_2 KA1F.E.02	GAZ:United States of America	field soil	source
990.KA3U.C.20	Block_3_Unfertilized_station_C_position_20 KA3U.C.20	GAZ:United States of America	field soil	source
990.KA3U.A.03	Block_3_Unfertilized_station_A_position_3 KA3U.A.03	GAZ:United States of America	field soil	source
990.KA2U.A.06	Block_2_Unfertilized_station_A_position_6 KA2U.A.06	GAZ:United States of America	field soil	source
990.KA3F.D.15	Block_3_Fertilized_station_D_position_15 KA3F.D.15	GAZ:United States of America	field soil	source
990.KA3U.A.01	Block_3_Unfertilized_station_A_position_1 KA3U.A.01	GAZ:United States of America	field soil	source
990.KA3U.C.09	Block_3_Unfertilized_station_C_position_9 KA3U.C.09	GAZ:United States of America	field soil	source
990.KA1U.A.19	Block_1_Unfertilized_station_A_position_19 KA1U.A.19	GAZ:United States of America	field soil	source
990.KA2U.B.01	Block_2_Unfertilized_station_B_position_1 KA2U.B.01	GAZ:United States of America	field soil	source
990.KA2U.C.25	Block_2_Unfertilized_station_C_position_25 KA2U.C.25	GAZ:United States of America	field soil	source
990.KA2F.B.01	Block_2_Fertilized_station_B_position_1 KA2F.B.01	GAZ:United States of America	field soil	source
990.KA3U.D.17	Block_3_Unfertilized_station_D_position_17 KA3U.D.17	GAZ:United States of America	field soil	source
990.KA2U.A.08	Block_2_Unfertilized_station_A_position_8 KA2U.A.08	GAZ:United States of America	field soil	source
990.KA3F.D.12	Block_3_Fertilized_station_D_position_12 KA3F.D.12	GAZ:United States of America	field soil	source
990.KA2F.C.01	Block_2_Fertilized_station_C_position_1 KA2F.C.01	GAZ:United States of America	field soil	source
990.KA3U.C.04	Block_3_Unfertilized_station_C_position_4 KA3U.C.04	GAZ:United States of America	field soil	source
990.KA1F.E.12	Block_1_Fertilized_station_E_position_12 KA1F.E.12	GAZ:United States of America	field soil	source
990.KA2U.C.03	Block_2_Unfertilized_station_C_position_3 KA2U.C.03	GAZ:United States of America	field soil	source
990.KA2F.E.02	Block_2_Fertilized_station_E_position_2 KA2F.E.02	GAZ:United States of America	field soil	source
990.KA3F.C.07	Block_3_Fertilized_station_C_position_7 KA3F.C.07	GAZ:United States of America	field soil	source
990.KA1F.E.17	Block_1_Fertilized_station_E_position_17 KA1F.E.17	GAZ:United States of America	field soil	source
990.KA1U.C.12	Block_1_Unfertilized_station_C_position_12 KA1U.C.12	GAZ:United States of America	field soil	source
990.KA3U.E.24	Block_3_Unfertilized_station_E_position_24 KA3U.E.24	GAZ:United States of America	field soil	source
990.KA2U.E.18	Block_2_Unfertilized_station_E_position_18 KA2U.E.18	GAZ:United States of America	field soil	source
990.KA1F.A.17	Block_1_Fertilized_station_A_position_17 KA1F.A.17	GAZ:United States of America	field soil	source
990.KA1F.D.14	Block_1_Fertilized_station_D_position_14 KA1F.D.14	GAZ:United States of America	field soil	source
990.KA1U.E.04	Block_1_Unfertilized_station_E_position_4 KA1U.E.04	GAZ:United States of America	field soil	source
990.KA1F.C.24	Block_1_Fertilized_station_C_position_24 KA1F.C.24	GAZ:United States of America	field soil	source
990.KA2F.B.18	Block_2_Fertilized_station_B_position_18 KA2F.B.18	GAZ:United States of America	field soil	source
990.KA1U.C.05	Block_1_Unfertilized_station_C_position_5 KA1U.C.05	GAZ:United States of America	field soil	source
990.KA2F.C.09	Block_2_Fertilized_station_C_position_9 KA2F.C.09	GAZ:United States of America	field soil	source
990.KA1F.B.12	Block_1_Fertilized_station_B_position_12 KA1F.B.12	GAZ:United States of America	field soil	source
990.KA1U.E.11	Block_1_Unfertilized_station_E_position_11 KA1U.E.11	GAZ:United States of America	field soil	source
990.KA3F.B.16	Block_3_Fertilized_station_B_position_16 KA3F.B.16	GAZ:United States of America	field soil	source
990.KA3F.A.07	Block_3_Fertilized_station_A_position_7 KA3F.A.07	GAZ:United States of America	field soil	source
990.KA3U.E.10	Block_3_Unfertilized_station_E_position_10 KA3U.E.10	GAZ:United States of America	field soil	source
990.KA2F.A.09	Block_2_Fertilized_station_A_position_9 KA2F.A.09	GAZ:United States of America	field soil	source
990.KA2U.B.08	Block_2_Unfertilized_station_B_position_8 KA2U.B.08	GAZ:United States of America	field soil	source
990.KA3U.D.24	Block_3_Unfertilized_station_D_position_24 KA3U.D.24	GAZ:United States of America	field soil	source
990.KA1F.C.07	Block_1_Fertilized_station_C_position_7 KA1F.C.07	GAZ:United States of America	field soil	source
990.KA2U.B.17	Block_2_Unfertilized_station_B_position_17 KA2U.B.17	GAZ:United States of America	field soil	source
990.KA3U.A.11	Block_3_Unfertilized_station_A_position_11 KA3U.A.11	GAZ:United States of America	field soil	source
990.KA3U.C.24	Block_3_Unfertilized_station_C_position_24 KA3U.C.24	GAZ:United States of America	field soil	source
990.KA3U.A.07	Block_3_Unfertilized_station_A_position_7 KA3U.A.07	GAZ:United States of America	field soil	source
990.KA2U.A.18	Block_2_Unfertilized_station_A_position_18 KA2U.A.18	GAZ:United States of America	field soil	source
990.KA2F.B.22	Block_2_Fertilized_station_B_position_22 KA2F.B.22	GAZ:United States of America	field soil	source
990.KA2F.B.07	Block_2_Fertilized_station_B_position_7 KA2F.B.07	GAZ:United States of America	field soil	source
990.KA1F.C.13	Block_1_Fertilized_station_C_position_13 KA1F.C.13	GAZ:United States of America	field soil	source
990.KA3F.B.06	Block_3_Fertilized_station_B_position_6 KA3F.B.06	GAZ:United States of America	field soil	source
990.KA1U.B.15	Block_1_Unfertilized_station_B_position_15 KA1U.B.15	GAZ:United States of America	field soil	source
990.KA3U.D.11	Block_3_Unfertilized_station_D_position_11 KA3U.D.11	GAZ:United States of America	field soil	source
990.KA3F.C.13	Block_3_Fertilized_station_C_position_13 KA3F.C.13	GAZ:United States of America	field soil	source
990.KA3U.B.24	Block_3_Unfertilized_station_B_position_24 KA3U.B.24	GAZ:United States of America	field soil	source
990.KA2U.E.01	Block_2_Unfertilized_station_E_position_1 KA2U.E.01	GAZ:United States of America	field soil	source
990.KA2F.C.20	Block_2_Fertilized_station_C_position_20 KA2F.C.20	GAZ:United States of America	field soil	source
990.KA2F.A.06	Block_2_Fertilized_station_A_position_6 KA2F.A.06	GAZ:United States of America	field soil	source
990.KA3F.B.03	Block_3_Fertilized_station_B_position_3 KA3F.B.03	GAZ:United States of America	field soil	source
990.KA1U.E.02	Block_1_Unfertilized_station_E_position_2 KA1U.E.02	GAZ:United States of America	field soil	source
990.KA1F.D.11	Block_1_Fertilized_station_D_position_11 KA1F.D.11	GAZ:United States of America	field soil	source
990.KA2F.A.02	Block_2_Fertilized_station_A_position_2 KA2F.A.02	GAZ:United States of America	field soil	source
990.KA2F.A.17	Block_2_Fertilized_station_A_position_17 KA2F.A.17	GAZ:United States of America	field soil	source
990.KA3U.B.09	Block_3_Unfertilized_station_B_position_9 KA3U.B.09	GAZ:United States of America	field soil	source
990.KA3U.D.21	Block_3_Unfertilized_station_D_position_21 KA3U.D.21	GAZ:United States of America	field soil	source
990.KA1F.A.21	Block_1_Fertilized_station_A_position_21 KA1F.A.21	GAZ:United States of America	field soil	source
990.KA3U.B.21	Block_3_Unfertilized_station_B_position_21 KA3U.B.21	GAZ:United States of America	field soil	source
990.KA3F.B.05	Block_3_Fertilized_station_B_position_5 KA3F.B.05	GAZ:United States of America	field soil	source
990.KA3U.D.22	Block_3_Unfertilized_station_D_position_22 KA3U.D.22	GAZ:United States of America	field soil	source
990.KA1U.B.20	Block_1_Unfertilized_station_B_position_20 KA1U.B.20	GAZ:United States of America	field soil	source
990.KA1F.B.18	Block_1_Fertilized_station_B_position_18 KA1F.B.18	GAZ:United States of America	field soil	source
990.KA1F.C.19	Block_1_Fertilized_station_C_position_19 KA1F.C.19	GAZ:United States of America	field soil	source
990.KA2F.C.12	Block_2_Fertilized_station_C_position_12 KA2F.C.12	GAZ:United States of America	field soil	source
990.KA2U.B.05	Block_2_Unfertilized_station_B_position_5 KA2U.B.05	GAZ:United States of America	field soil	source
990.KA2F.B.05	Block_2_Fertilized_station_B_position_5 KA2F.B.05	GAZ:United States of America	field soil	source
990.KA3U.C.02	Block_3_Unfertilized_station_C_position_2 KA3U.C.02	GAZ:United States of America	field soil	source
990.KA3F.B.23	Block_3_Fertilized_station_B_position_23 KA3F.B.23	GAZ:United States of America	field soil	source
990.KA3U.C.10	Block_3_Unfertilized_station_C_position_10 KA3U.C.10	GAZ:United States of America	field soil	source
990.KA1U.C.24	Block_1_Unfertilized_station_C_position_24 KA1U.C.24	GAZ:United States of America	field soil	source
990.KA3F.A.08	Block_3_Fertilized_station_A_position_8 KA3F.A.08	GAZ:United States of America	field soil	source
990.KA2F.D.25	Block_2_Fertilized_station_D_position_25 KA2F.D.25	GAZ:United States of America	field soil	source
990.KA1U.B.06	Block_1_Unfertilized_station_B_position_6 KA1U.B.06	GAZ:United States of America	field soil	source
990.KA3U.E.18	Block_3_Unfertilized_station_E_position_18 KA3U.E.18	GAZ:United States of America	field soil	source
990.KA2U.D.18	Block_2_Unfertilized_station_D_position_18 KA2U.D.18	GAZ:United States of America	field soil	source
990.KA3U.A.15	Block_3_Unfertilized_station_A_position_15 KA3U.A.15	GAZ:United States of America	field soil	source
990.KA1U.B.22	Block_1_Unfertilized_station_B_position_22 KA1U.B.22	GAZ:United States of America	field soil	source
990.KA3F.E.05	Block_3_Fertilized_station_E_position_5 KA3F.E.05	GAZ:United States of America	field soil	source
990.KA3U.D.10	Block_3_Unfertilized_station_D_position_10 KA3U.D.10	GAZ:United States of America	field soil	source
990.KA1F.E.01	Block_1_Fertilized_station_E_position_1 KA1F.E.01	GAZ:United States of America	field soil	source
990.KA2U.A.15	Block_2_Unfertilized_station_A_position_15 KA2U.A.15	GAZ:United States of America	field soil	source
990.KA3F.A.22	Block_3_Fertilized_station_A_position_22 KA3F.A.22	GAZ:United States of America	field soil	source
990.KA2U.A.05	Block_2_Unfertilized_station_A_position_5 KA2U.A.05	GAZ:United States of America	field soil	source
990.KA1U.A.13	Block_1_Unfertilized_station_A_position_13 KA1U.A.13	GAZ:United States of America	field soil	source
990.KA3F.C.22	Block_3_Fertilized_station_C_position_22 KA3F.C.22	GAZ:United States of America	field soil	source
990.KA1U.E.15	Block_1_Unfertilized_station_E_position_15 KA1U.E.15	GAZ:United States of America	field soil	source
990.KA3U.B.23	Block_3_Unfertilized_station_B_position_23 KA3U.B.23	GAZ:United States of America	field soil	source
990.KA2F.B.09	Block_2_Fertilized_station_B_position_9 KA2F.B.09	GAZ:United States of America	field soil	source
990.KA3U.D.23	Block_3_Unfertilized_station_D_position_23 KA3U.D.23	GAZ:United States of America	field soil	source
990.KA2F.B.19	Block_2_Fertilized_station_B_position_19 KA2F.B.19	GAZ:United States of America	field soil	source
990.KA1U.C.21	Block_1_Unfertilized_station_C_position_21 KA1U.C.21	GAZ:United States of America	field soil	source
990.KA3U.B.12	Block_3_Unfertilized_station_B_position_12 KA3U.B.12	GAZ:United States of America	field soil	source
990.KA1U.B.12	Block_1_Unfertilized_station_B_position_12 KA1U.B.12	GAZ:United States of America	field soil	source
990.KA3U.E.20	Block_3_Unfertilized_station_E_position_20 KA3U.E.20	GAZ:United States of America	field soil	source
990.KA1F.E.25	Block_1_Fertilized_station_E_position_25 KA1F.E.25	GAZ:United States of America	field soil	source
990.KA2F.E.03	Block_2_Fertilized_station_E_position_3 KA2F.E.03	GAZ:United States of America	field soil	source
990.KA3F.D.09	Block_3_Fertilized_station_D_position_9 KA3F.D.09	GAZ:United States of America	field soil	source
990.KA1U.D.07	Block_1_Unfertilized_station_D_position_7 KA1U.D.07	GAZ:United States of America	field soil	source
990.KA2F.A.19	Block_2_Fertilized_station_A_position_19 KA2F.A.19	GAZ:United States of America	field soil	source
990.KA2U.C.19	Block_2_Unfertilized_station_C_position_19 KA2U.C.19	GAZ:United States of America	field soil	source
990.KA3U.E.16	Block_3_Unfertilized_station_E_position_16 KA3U.E.16	GAZ:United States of America	field soil	source
990.KA1F.A.07	Block_1_Fertilized_station_A_position_7 KA1F.A.07	GAZ:United States of America	field soil	source
990.KA1U.B.14	Block_1_Unfertilized_station_B_position_14 KA1U.B.14	GAZ:United States of America	field soil	source
990.KA1F.C.01	Block_1_Fertilized_station_C_position_1 KA1F.C.01	GAZ:United States of America	field soil	source
990.KA3F.B.24	Block_3_Fertilized_station_B_position_24 KA3F.B.24	GAZ:United States of America	field soil	source
